csv_date,hour,sky_condition,temp,precipitation
10/06/2012,09,0,67, 
10/06/2012,10,0,71, 
10/06/2012,11,0,73, 
10/06/2012,12,2,74, 
10/06/2012,13,2,75, 
10/06/2012,14,2,74, 
10/06/2012,15,0,73, 
10/06/2012,16,2,71, 
10/06/2012,17,0,69, 
10/06/2012,18,0,66, 
10/06/2012,19,0,64, 
10/06/2012,20,0,64, 
10/06/2012,21,0,58, 
10/06/2012,22,0,57, 
10/06/2012,23,0,51, 
10/07/2012,00,0,48, 
10/07/2012,01,0,51, 
10/07/2012,02,0,47, 
10/07/2012,03,0,44, 
10/07/2012,04,0,44, 
10/07/2012,05,0,42, 
10/07/2012,06,0,44, 
10/07/2012,07,0,51, 
10/07/2012,08,0,56, 
10/07/2012,09,0,61, 
10/07/2012,10,0,66, 
10/07/2012,11,0,69, 
10/07/2012,12,0,74, 
10/07/2012,13,0,77, 
10/07/2012,14,0,78, 
10/07/2012,15,0,78, 
10/07/2012,16,0,72, 
10/07/2012,17,0,68, 
10/07/2012,18,0,63, 
10/07/2012,19,0,61, 
10/07/2012,20,0,56, 
10/07/2012,21,0,52, 
10/07/2012,22,0,52, 
10/07/2012,23,0,50, 
10/08/2012,00,0,49, 
10/08/2012,01,0,45, 
10/08/2012,02,0,45, 
10/08/2012,03,0,43, 
10/08/2012,04,0,43, 
10/08/2012,05,0,43, 
10/08/2012,06,0,42, 
10/08/2012,07,0,49, 
10/08/2012,08,0,53, 
10/08/2012,09,0,58, 
10/08/2012,10,2,60, 
10/08/2012,11,2,63, 
10/08/2012,12,2,65, 
10/08/2012,13,2,69, 
10/08/2012,14,1,70, 
10/08/2012,15,2,71, 
10/08/2012,16,2,72, 
10/08/2012,17,2,65, 
10/08/2012,18,0,62, 
10/08/2012,19,0,57, 
10/08/2012,20,0,55, 
10/08/2012,21,0,54, 
10/08/2012,22,0,52, 
10/08/2012,23,0,51, 
10/09/2012,00,0,52, 
10/09/2012,01,0,51, 
10/09/2012,02,2,49, 
10/09/2012,03,4,47, 
10/09/2012,04,4,50, 
10/09/2012,05,4,50, 
10/09/2012,06,4,50, 
10/09/2012,07,4,50, 
10/09/2012,08,4,51, 
10/09/2012,09,4,52, 
10/09/2012,10,2,54, 
10/09/2012,11,0,58, 
10/09/2012,12,0,61, 
10/09/2012,13,2,65, 
10/09/2012,14,2,66, 
10/09/2012,15,2,68, 
10/09/2012,16,2,67, 
10/09/2012,17,2,64, 
10/09/2012,18,0,61, 
10/09/2012,19,0,57, 
10/09/2012,20,0,56, 
10/09/2012,21,0,55, 
10/09/2012,22,0,52, 
10/09/2012,23,0,51, 
10/10/2012,00,0,49, 
10/10/2012,01,0,47, 
10/10/2012,02,0,47, 
10/10/2012,03,0,46, 
10/10/2012,04,4,46, 
10/10/2012,05,4,48, 
10/10/2012,06,4,46, 
10/10/2012,07,4,47, 
10/10/2012,08,4,48, 
10/10/2012,09,4,49, 
10/10/2012,10,4,51, 
10/10/2012,11,2,55, 
10/10/2012,12,0,58, 
10/10/2012,13,0,64, 
10/10/2012,14,0,66, 
10/10/2012,15,0,66, 
10/10/2012,16,0,64, 
10/10/2012,17,2,59, 
10/10/2012,18,0,56, 
10/10/2012,19,0,55, 
10/10/2012,20,0,54, 
10/10/2012,21,0,54, 
10/10/2012,22,0,53, 
10/10/2012,23,0,51, 
10/11/2012,00,2,50, 
10/11/2012,01,2,49, 
10/11/2012,02,3,48, 
10/11/2012,03,4,48, 
10/11/2012,04,4,48, 
10/11/2012,05,4,47, 
10/11/2012,06,4,47, 
10/11/2012,07,4,47, 
10/11/2012,08,4,48, 
10/11/2012,09,4,49, 
10/11/2012,10,4,49, 
10/11/2012,11,2,54, 
10/11/2012,12,0,59, 
10/11/2012,13,2,63, 
10/11/2012,14,2,66, 
10/11/2012,15,2,66, 
10/11/2012,16,1,65, 
10/11/2012,17,2,60, 
10/11/2012,18,2,57, 
10/11/2012,19,2,55, 
10/11/2012,20,2,52, 
10/11/2012,21,0,52, 
10/11/2012,22,0,49, 
10/11/2012,23,0,50, 
10/12/2012,00,4,49, 
10/12/2012,01,4,50, 
10/12/2012,02,4,50, 
10/12/2012,03,4,50, 
10/12/2012,04,4,50, 
10/12/2012,05,4,51, 
10/12/2012,06,4,52, 
10/12/2012,07,4,52, 
10/12/2012,08,4,52,0.04
10/12/2012,09,4,52,0.05
10/12/2012,10,4,53,0.01
10/12/2012,11,4,53,0.01
10/12/2012,12,4,53,0.02
10/12/2012,13,4,53,0.11
10/12/2012,14,4,54,0.16
10/12/2012,15,4,54,0.05
10/12/2012,16,4,54,0.11
10/12/2012,17,4,54,0.17
10/12/2012,18,4,54,0.16
10/12/2012,19,4,54,0.12
10/12/2012,20,4,54,0.06
10/12/2012,21,4,54,0.04
10/12/2012,22,4,55, 
10/12/2012,23,4,56, 
10/13/2012,00,4,56, 
10/13/2012,01,4,57, 
10/13/2012,02,4,57, 
10/13/2012,03,4,57, 
10/13/2012,04,4,57, 
10/13/2012,05,4,57, 
10/13/2012,06,3,57, 
10/13/2012,07,3,59, 
10/13/2012,08,4,59, 
10/13/2012,09,4,61,  T
10/13/2012,10,4,61,  T
10/13/2012,11,4,62,  T
10/13/2012,12,4,63, 
10/13/2012,13,4,64, 
10/13/2012,14,4,64, 
10/13/2012,15,4,65, 
10/13/2012,16,4,64, 
10/13/2012,17,4,64, 
10/13/2012,18,3,63, 
10/13/2012,19,3,62, 
10/13/2012,20,1,60, 
10/13/2012,21,3,59, 
10/13/2012,22,3,58, 
10/13/2012,23,4,58, 
10/14/2012,00,4,58, 
10/14/2012,01,3,59, 
10/14/2012,02,3,58, 
10/14/2012,03,3,56, 
10/14/2012,04,3,56, 
10/14/2012,05,4,56, 
10/14/2012,06,3,57, 
10/14/2012,07,3,58, 
10/14/2012,08,3,60, 
10/14/2012,09,3,63, 
10/14/2012,10,3,64, 
10/14/2012,11,4,66, 
10/14/2012,12,4,66, 
10/14/2012,13,4,65, 
10/14/2012,14,4,65,  T
10/14/2012,15,4,66,  T
10/14/2012,16,4,65,  T
10/14/2012,17,4,63,  T
10/14/2012,18,4,62,0.04
10/14/2012,19,4,61,0.14
10/14/2012,20,4,61,0.05
10/14/2012,21,4,61,0.03
10/14/2012,22,4,60,0.07
10/14/2012,23,4,61,0.01
10/15/2012,00,4,60,0.07
10/15/2012,01,3,60,  T
10/15/2012,02,3,61, 
10/15/2012,03,4,61, 
10/15/2012,04,4,61, 
10/15/2012,05,4,60,  T
10/15/2012,06,4,60,0.01
10/15/2012,07,4,61,  T
10/15/2012,08,4,62,  T
10/15/2012,09,4,63, 
10/15/2012,10,4,64, 
10/15/2012,11,4,65,  T
10/15/2012,12,4,65,  T
10/15/2012,13,4,64,0.05
10/15/2012,14,4,65,0.12
10/15/2012,15,4,65,  T
10/15/2012,16,4,65,0.02
10/15/2012,17,4,65,0.14
10/15/2012,18,4,65,0.06
10/15/2012,19,4,65,0.03
10/15/2012,20,4,65, 
10/15/2012,21,4,64, 
10/15/2012,22,4,65, 
10/15/2012,23,4,64,  T
10/16/2012,00,4,62,0.01
10/16/2012,01,1,60, 
10/16/2012,02,4,59, 
10/16/2012,03,1,57, 
10/16/2012,04,3,56,  T
10/16/2012,05,3,56,0.01
10/16/2012,06,1,55,0.01
10/16/2012,07,1,57, 
10/16/2012,08,2,58, 
10/16/2012,09,3,58, 
10/16/2012,10,3,60,  T
10/16/2012,11,3,59,  T
10/16/2012,12,1,61, 
10/16/2012,13,1,62, 
10/16/2012,14,3,60,  T
10/16/2012,15,3,61,  T
10/16/2012,16,3,58,  T
10/16/2012,17,3,55,  T
10/16/2012,18,4,55,  T
10/16/2012,19,2,54,  T
10/16/2012,20,2,51, 
10/16/2012,21,0,52, 
10/16/2012,22,0,46, 
10/16/2012,23,2,47, 
10/17/2012,00,1,46, 
10/17/2012,01,2,45, 
10/17/2012,02,2,48, 
10/17/2012,03,3,45, 
10/17/2012,04,2,43, 
10/17/2012,05,3,47, 
10/17/2012,06,4,47, 
10/17/2012,07,4,48, 
10/17/2012,08,4,49, 
10/17/2012,09,3,52, 
10/17/2012,10,1,55, 
10/17/2012,11,1,56, 
10/17/2012,12,1,58, 
10/17/2012,13,1,59, 
10/17/2012,14,1,61, 
10/17/2012,15,3,62, 
10/17/2012,16,3,60, 
10/17/2012,17,3,58, 
10/17/2012,18,3,56, 
10/17/2012,19,3,55, 
10/17/2012,20,3,53, 
10/17/2012,21,2,50, 
10/17/2012,22,0,48, 
10/17/2012,23,0,47, 
10/18/2012,00,0,45, 
10/18/2012,01,0,45, 
10/18/2012,02,3,48, 
10/18/2012,03,4,47, 
10/18/2012,04,4,47, 
10/18/2012,05,4,45, 
10/18/2012,06,4,45, 
10/18/2012,07,4,45, 
10/18/2012,08,2,47, 
10/18/2012,09,0,53, 
10/18/2012,10,1,57, 
10/18/2012,11,1,61, 
10/18/2012,12,3,64, 
10/18/2012,13,3,66, 
10/18/2012,14,3,66, 
10/18/2012,15,3,67, 
10/18/2012,16,4,65, 
10/18/2012,17,4,62, 
10/18/2012,18,4,62, 
10/18/2012,19,4,61,  T
10/18/2012,20,3,58,0.05
10/18/2012,21,3,56, 
10/18/2012,22,4,57, 
10/18/2012,23,4,57, 
10/19/2012,00,4,57,  T
10/19/2012,01,4,58,  T
10/19/2012,02,3,57,  T
10/19/2012,03,4,57,  T
10/19/2012,04,4,57,  T
10/19/2012,05,4,57, 
10/19/2012,06,4,56, 
10/19/2012,07,4,55, 
10/19/2012,08,4,55, 
10/19/2012,09,4,57, 
10/19/2012,10,4,58, 
10/19/2012,11,4,58, 
10/19/2012,12,4,59, 
10/19/2012,13,3,60, 
10/19/2012,14,3,59, 
10/19/2012,15,4,58,0.06
10/19/2012,16,4,58,0.09
10/19/2012,17,4,55,0.07
10/19/2012,18,4,54,0.04
10/19/2012,19,3,54, 
10/19/2012,20,3,54, 
10/19/2012,21,4,54, 
10/19/2012,22,4,54,0.01
10/19/2012,23,3,53, 
10/20/2012,00,3,52, 
10/20/2012,01,3,52, 
10/20/2012,02,2,50, 
10/20/2012,03,4,49, 
10/20/2012,04,3,47,0.10
10/20/2012,05,1,46, 
10/20/2012,06,3,48,  T
10/20/2012,07,3,48,0.01
10/20/2012,08,3,49, 
10/20/2012,09,3,50,  T
10/20/2012,10,3,52, 
10/20/2012,11,4,47,0.05
10/20/2012,12,1,49,  T
10/20/2012,13,4,49,0.06
10/20/2012,14,3,51,  T
10/20/2012,15,4,51, 
10/20/2012,16,4,47,0.03
10/20/2012,17,0,46,  T
10/20/2012,18,1,45, 
10/20/2012,19,3,45, 
10/20/2012,20,4,46, 
10/20/2012,21,4,46, 
10/20/2012,22,4,46,0.03
10/20/2012,23,4,44,0.11
10/21/2012,00,4,44,0.01
10/21/2012,01,3,45,0.02
10/21/2012,02,3,44, 
10/21/2012,03,1,44, 
10/21/2012,04,3,45, 
10/21/2012,05,3,45, 
10/21/2012,06,3,45, 
10/21/2012,07,3,46,0.06
10/21/2012,08,3,47, 
10/21/2012,09,4,49, 
10/21/2012,10,3,52, 
10/21/2012,11,4,52, 
10/21/2012,12,3,54,  T
10/21/2012,13,3,53, 
10/21/2012,14,4,53, 
10/21/2012,15,4,53, 
10/21/2012,16,3,51,  T
10/21/2012,17,3,48,0.02
10/21/2012,18,3,46, 
10/21/2012,19,4,47, 
10/21/2012,20,4,48,  T
10/21/2012,21,4,47,0.02
10/21/2012,22,4,48,  T
10/21/2012,23,3,47, 
10/22/2012,00,1,44, 
10/22/2012,01,3,45, 
10/22/2012,02,4,45, 
10/22/2012,03,4,45,0.01
10/22/2012,04,4,47,0.01
10/22/2012,05,4,47,0.02
10/22/2012,06,4,46,0.04
10/22/2012,07,4,46,0.07
10/22/2012,08,4,46,0.04
10/22/2012,09,4,46,0.05
10/22/2012,10,4,45,0.03
10/22/2012,11,4,47,0.01
10/22/2012,12,4,47,0.05
10/22/2012,13,3,50,  T
10/22/2012,14,1,52,  T
10/22/2012,15,3,49,  T
10/22/2012,16,3,47,0.05
10/22/2012,17,3,47, 
10/22/2012,18,3,46, 
10/22/2012,19,3,47, 
10/22/2012,20,3,46, 
10/22/2012,21,1,44, 
10/22/2012,22,3,44, 
10/22/2012,23,3,44, 
10/23/2012,00,3,42, 
10/23/2012,01,3,45, 
10/23/2012,02,3,44, 
10/23/2012,03,3,45, 
10/23/2012,04,4,44, 
10/23/2012,05,4,45, 
10/23/2012,06,4,45, 
10/23/2012,07,3,45, 
10/23/2012,08,4,47,  T
10/23/2012,09,3,49,  T
10/23/2012,10,4,49,  T
10/23/2012,11,4,51,  T
10/23/2012,12,4,52,  T
10/23/2012,13,3,52,  T
10/23/2012,14,1,52,  T
10/23/2012,15,3,48,0.01
10/23/2012,16,3,47, 
10/23/2012,17,4,47,0.01
10/23/2012,18,4,46,  T
10/23/2012,19,4,46,0.03
10/23/2012,20,4,46,0.02
10/23/2012,21,4,46,0.03
10/23/2012,22,4,46,0.06
10/23/2012,23,4,46,0.03
10/24/2012,00,4,46,  T
10/24/2012,01,4,46,  T
10/24/2012,02,4,46,  T
10/24/2012,03,4,46,  T
10/24/2012,04,4,46, 
10/24/2012,05,4,46, 
10/24/2012,06,4,46, 
10/24/2012,07,4,47,  T
10/24/2012,08,4,48, 
10/24/2012,09,4,49, 
10/24/2012,10,4,50, 
10/24/2012,11,3,51, 
10/24/2012,12,3,52, 
10/24/2012,13,4,54, 
10/24/2012,14,3,52, 
10/24/2012,15,3,52, 
10/24/2012,16,4,48,  T
10/24/2012,17,4,47,  T
10/24/2012,18,4,46,  T
10/24/2012,19,4,46,0.01
10/24/2012,20,3,45,  T
10/24/2012,21,4,46,  T
10/24/2012,22,4,47,  T
10/24/2012,23,4,46,0.02
10/25/2012,00,4,46,0.01
10/25/2012,01,4,46, 
10/25/2012,02,4,45, 
10/25/2012,03,4,46, 
10/25/2012,04,3,45, 
10/25/2012,05,3,44, 
10/25/2012,06,3,42, 
10/25/2012,07,3,44, 
10/25/2012,08,1,48, 
10/25/2012,09,1,49, 
10/25/2012,10,3,51, 
10/25/2012,11,3,52, 
10/25/2012,12,1,55, 
10/25/2012,13,1,55, 
10/25/2012,14,1,55, 
10/25/2012,15,3,54, 
10/25/2012,16,3,52, 
10/25/2012,17,1,49, 
10/25/2012,18,3,48, 
10/25/2012,19,3,47, 
10/25/2012,20,3,46, 
10/25/2012,21,4,47, 
10/25/2012,22,4,48, 
10/25/2012,23,4,47, 
10/26/2012,00,4,47, 
10/26/2012,01,4,47, 
10/26/2012,02,4,49, 
10/26/2012,03,4,49, 
10/26/2012,04,4,47,  T
10/26/2012,05,4,49,  T
10/26/2012,06,4,48, 
10/26/2012,07,4,49,  T
10/26/2012,08,4,48,0.02
10/26/2012,09,4,48,  T
10/26/2012,10,4,46, 
10/26/2012,11,4,48,  T
10/26/2012,12,4,49,  T
10/26/2012,13,4,51, 
10/26/2012,14,4,54, 
10/26/2012,15,4,58, 
10/26/2012,16,4,53, 
10/26/2012,17,3,54, 
10/26/2012,18,1,54, 
10/26/2012,19,4,52, 
10/26/2012,20,4,53, 
10/26/2012,21,4,53, 
10/26/2012,22,1,52, 
10/26/2012,23,4,52, 
10/27/2012,00,4,53, 
10/27/2012,01,4,52, 
10/27/2012,02,4,52, 
10/27/2012,03,4,52, 
10/27/2012,04,4,51, 
10/27/2012,05,4,51,  T
10/27/2012,06,4,50,0.04
10/27/2012,07,4,50,0.04
10/27/2012,08,4,50,0.05
10/27/2012,09,4,50, 
10/27/2012,10,4,51,0.02
10/27/2012,11,4,51,0.02
10/27/2012,12,4,54,0.02
10/27/2012,13,4,55, 
10/27/2012,14,4,54,0.04
10/27/2012,15,4,57,0.01
10/27/2012,16,4,59,0.01
10/27/2012,17,4,60,  T
10/27/2012,18,4,61,0.04
10/27/2012,19,4,61,0.05
10/27/2012,20,4,61,0.01
10/27/2012,21,4,61,  T
10/27/2012,22,4,61,  T
10/27/2012,23,4,61, 
10/28/2012,00,4,61, 
10/28/2012,01,3,60, 
10/28/2012,02,3,60, 
10/28/2012,03,4,60, 
10/28/2012,04,4,60,  T
10/28/2012,05,4,59,0.02
10/28/2012,06,4,59,0.01
10/28/2012,07,4,59, 
10/28/2012,08,3,61,  T
10/28/2012,09,4,62,  T
10/28/2012,10,4,62,  T
10/28/2012,11,4,62,0.02
10/28/2012,12,4,58,0.13
10/28/2012,13,4,56,0.17
10/28/2012,14,4,56,0.11
10/28/2012,15,4,55,0.05
10/28/2012,16,4,56,0.04
10/28/2012,17,4,57,0.05
10/28/2012,18,4,57,0.05
10/28/2012,19,4,61,0.01
10/28/2012,20,4,62,0.02
10/28/2012,21,4,62,0.01
10/28/2012,22,4,62,0.02
10/28/2012,23,4,62,  T
10/29/2012,00,4,61,0.10
10/29/2012,01,4,61,0.09
10/29/2012,02,4,61,0.06
10/29/2012,03,4,60,0.04
10/29/2012,04,4,60,0.01
10/29/2012,05,4,61,  T
10/29/2012,06,3,61, 
10/29/2012,07,3,61, 
10/29/2012,08,3,62, 
10/29/2012,09,3,62, 
10/29/2012,10,3,63, 
10/29/2012,11,3,65, 
10/29/2012,12,3,65, 
10/29/2012,13,3,66, 
10/29/2012,14,1,66, 
10/29/2012,15,3,65, 
10/29/2012,16,3,64, 
10/29/2012,17,3,61, 
10/29/2012,18,1,58, 
10/29/2012,19,4,59, 
10/29/2012,20,4,59, 
10/29/2012,21,4,59,0.03
10/29/2012,22,4,58,0.22
10/29/2012,23,4,58,0.01
10/30/2012,00,4,58,  T
10/30/2012,01,3,57, 
10/30/2012,02,3,57,  T
10/30/2012,03,4,58,0.01
10/30/2012,04,4,57,0.01
10/30/2012,05,4,58,  T
10/30/2012,06,4,58,0.01
10/30/2012,07,4,58,0.02
10/30/2012,08,4,59,0.10
10/30/2012,09,4,60,0.08
10/30/2012,10,4,60,0.09
10/30/2012,11,4,60,0.03
10/30/2012,12,4,60,0.03
10/30/2012,13,4,60,0.01
10/30/2012,14,4,60,  T
10/30/2012,15,4,60,0.01
10/30/2012,16,4,60, 
10/30/2012,17,4,59, 
10/30/2012,18,4,58,  T
10/30/2012,19,4,59,  T
10/30/2012,20,4,59,0.01
10/30/2012,21,4,58,0.04
10/30/2012,22,4,58,  T
10/30/2012,23,4,57,  T
10/31/2012,00,4,57,  T
10/31/2012,01,4,57, 
10/31/2012,02,4,57, 
10/31/2012,03,4,58, 
10/31/2012,04,4,58,0.01
10/31/2012,05,4,57,0.01
10/31/2012,06,4,57,  T
10/31/2012,07,4,57,0.01
10/31/2012,08,4,58,0.03
10/31/2012,09,4,58,0.02
10/31/2012,10,4,58,0.03
10/31/2012,11,4,59,0.02
10/31/2012,12,4,59,0.01
10/31/2012,13,4,59,  T
10/31/2012,14,4,58,0.01
10/31/2012,15,3,57,  T
10/31/2012,16,3,57, 
10/31/2012,17,3,56, 
10/31/2012,18,3,56, 
10/31/2012,19,4,56,  T
10/31/2012,20,4,56, 
10/31/2012,21,4,55,0.04
10/31/2012,22,4,55,0.03
10/31/2012,23,4,55,  T
11/01/2012,00,4,57, 
11/01/2012,01,4,56,  T
11/01/2012,02,4,57,  T
11/01/2012,03,4,57, 
11/01/2012,04,4,57,  T
11/01/2012,05,4,54,0.04
11/01/2012,06,4,53,0.03
11/01/2012,07,4,53,0.10
11/01/2012,08,4,54,0.06
11/01/2012,09,3,56, 
11/01/2012,10,3,59, 
11/01/2012,11,3,59, 
11/01/2012,12,3,60, 
11/01/2012,13,1,61, 
11/01/2012,14,3,62, 
11/01/2012,15,3,62,  T
11/01/2012,16,3,60, 
11/01/2012,17,3,59, 
11/01/2012,18,4,57,0.03
11/01/2012,19,4,56,0.02
11/01/2012,20,4,56,  T
11/01/2012,21,4,55, 
11/01/2012,22,4,55, 
11/01/2012,23,4,53, 
11/02/2012,00,4,52, 
11/02/2012,01,3,52, 
11/02/2012,02,3,51, 
11/02/2012,03,4,51, 
11/02/2012,04,3,51, 
11/02/2012,05,4,52, 
11/02/2012,06,3,51, 
11/02/2012,07,3,53, 
11/02/2012,08,3,54, 
11/02/2012,09,3,56, 
11/02/2012,10,3,61, 
11/02/2012,11,3,62, 
11/02/2012,12,4,62, 
11/02/2012,13,4,58,0.04
11/02/2012,14,4,57,0.06
11/02/2012,15,4,56,  T
11/02/2012,16,3,55,  T
11/02/2012,17,4,55, 
11/02/2012,18,4,55, 
11/02/2012,19,4,55,0.03
11/02/2012,20,4,54,0.01
11/02/2012,21,4,54,  T
11/02/2012,22,4,54,0.01
11/02/2012,23,4,55,  T
11/03/2012,00,4,54,0.01
11/03/2012,01,4,54,0.04
11/03/2012,02,4,54,0.02
11/03/2012,03,4,54,0.04
11/03/2012,04,4,54,0.05
11/03/2012,05,4,54,0.01
11/03/2012,06,4,56, 
11/03/2012,07,4,57, 
11/03/2012,08,4,58, 
11/03/2012,09,4,58, 
11/03/2012,10,4,59, 
11/03/2012,11,4,61, 
11/03/2012,12,4,63, 
11/03/2012,13,4,63, 
11/03/2012,14,4,63, 
11/03/2012,15,4,63, 
11/03/2012,16,4,62, 
11/03/2012,17,4,61,  T
11/03/2012,18,4,61, 
11/03/2012,19,4,59, 
11/03/2012,20,4,60, 
11/03/2012,21,4,58, 
11/03/2012,22,4,59, 
11/03/2012,23,4,58, 
11/04/2012,00,4,59, 
11/04/2012,01,4,58,  T
11/04/2012,02,4,58,  T
11/04/2012,03,4,58, 
11/04/2012,04,4,58, 
11/04/2012,05,4,58,  T
11/04/2012,06,4,59,  T
11/04/2012,07,4,59,  T
11/04/2012,08,4,59, 
11/04/2012,09,4,60, 
11/04/2012,10,4,61, 
11/04/2012,11,3,63, 
11/04/2012,12,4,64, 
11/04/2012,13,4,64, 
11/04/2012,14,4,65, 
11/04/2012,15,3,66, 
11/04/2012,16,3,64, 
11/04/2012,17,3,62, 
11/04/2012,18,2,60, 
11/04/2012,19,1,59, 
11/04/2012,20,4,61, 
11/04/2012,21,4,61, 
11/04/2012,22,4,60, 
11/04/2012,23,4,62, 
11/05/2012,00,3,60, 
11/05/2012,01,4,61, 
11/05/2012,02,4,62,  T
11/05/2012,03,4,60,0.03
11/05/2012,04,4,59,  T
11/05/2012,05,4,58,0.01
11/05/2012,06,4,58, 
11/05/2012,07,4,57,  T
11/05/2012,08,3,58,  T
11/05/2012,09,4,59, 
11/05/2012,10,3,60, 
11/05/2012,11,4,60, 
11/05/2012,12,3,62, 
11/05/2012,13,3,63, 
11/05/2012,14,3,63, 
11/05/2012,15,3,62, 
11/05/2012,16,3,60, 
11/05/2012,17,3,59, 
11/05/2012,18,3,56, 
11/05/2012,19,3,53, 
11/05/2012,20,4,54, 
11/05/2012,21,4,55, 
11/05/2012,22,4,55, 
11/05/2012,23,4,54, 
11/06/2012,00,4,53,  T
11/06/2012,01,4,52, 
11/06/2012,02,4,53,  T
11/06/2012,03,4,52,  T
11/06/2012,04,4,52,  T
11/06/2012,05,4,53,  T
11/06/2012,06,4,53, 
11/06/2012,07,4,54, 
11/06/2012,08,4,56, 
11/06/2012,09,4,56, 
11/06/2012,10,4,55,  T
11/06/2012,11,4,56,  T
11/06/2012,12,4,56, 
11/06/2012,13,4,57, 
11/06/2012,14,4,58, 
11/06/2012,15,4,58, 
11/06/2012,16,4,58,  T
11/06/2012,17,4,56,0.02
11/06/2012,18,4,56,0.01
11/06/2012,19,4,55, 
11/06/2012,20,4,56,0.04
11/06/2012,21,4,55,  T
11/06/2012,22,4,55, 
11/06/2012,23,3,54, 
11/07/2012,00,2,52, 
11/07/2012,01,1,48, 
11/07/2012,02,1,49, 
11/07/2012,03,3,48, 
11/07/2012,04,3,45, 
11/07/2012,05,2,45, 
11/07/2012,06,1,45, 
11/07/2012,07,1,47, 
11/07/2012,08,1,51, 
11/07/2012,09,1,53, 
11/07/2012,10,3,53, 
11/07/2012,11,1,56, 
11/07/2012,12,1,56, 
11/07/2012,13,1,56, 
11/07/2012,14,3,53,  T
11/07/2012,15,2,54,  T
11/07/2012,16,2,49, 
11/07/2012,17,1,49, 
11/07/2012,18,1,47, 
11/07/2012,19,1,46, 
11/07/2012,20,1,44, 
11/07/2012,21,1,45, 
11/07/2012,22,1,42, 
11/07/2012,23,2,39, 
11/08/2012,00,1,39, 
11/08/2012,01,3,38, 
11/08/2012,02,3,42, 
11/08/2012,03,3,42, 
11/08/2012,04,4,43, 
11/08/2012,05,4,44, 
11/08/2012,06,3,43, 
11/08/2012,07,3,44, 
11/08/2012,08,3,44, 
11/08/2012,09,3,45, 
11/08/2012,10,3,46, 
11/08/2012,11,3,47, 
11/08/2012,12,3,50, 
11/08/2012,13,3,50, 
11/08/2012,14,3,50, 
11/08/2012,15,3,50, 
11/08/2012,16,3,48,  T
11/08/2012,17,3,46, 
11/08/2012,18,3,46, 
11/08/2012,19,1,44, 
11/08/2012,20,4,46, 
11/08/2012,21,3,45, 
11/08/2012,22,2,42, 
11/08/2012,23,3,42, 
11/09/2012,00,3,39, 
11/09/2012,01,4,41, 
11/09/2012,02,4,43, 
11/09/2012,03,3,41, 
11/09/2012,04,3,37, 
11/09/2012,05,4,40, 
11/09/2012,06,4,41, 
11/09/2012,07,4,41, 
11/09/2012,08,4,42, 
11/09/2012,09,4,43, 
11/09/2012,10,4,44, 
11/09/2012,11,4,45, 
11/09/2012,12,3,46, 
11/09/2012,13,4,46, 
11/09/2012,14,3,47, 
11/09/2012,15,3,47, 
11/09/2012,16,1,43, 
11/09/2012,17,3,43, 
11/09/2012,18,4,44, 
11/09/2012,19,1,40, 
11/09/2012,20,4,41, 
11/09/2012,21,3,40, 
11/09/2012,22,4,41, 
11/09/2012,23,4,41, 
11/10/2012,00,4,38, 
11/10/2012,01,3,39, 
11/10/2012,02,4,39, 
11/10/2012,03,4,38, 
11/10/2012,04,4,39, 
11/10/2012,05,4,39, 
11/10/2012,06,4,39, 
11/10/2012,07,4,39, 
11/10/2012,08,4,39, 
11/10/2012,09,4,41, 
11/10/2012,10,4,42, 
11/10/2012,11,4,42, 
11/10/2012,12,4,43, 
11/10/2012,13,3,45, 
11/10/2012,14,3,46, 
11/10/2012,15,3,46, 
11/10/2012,16,3,45, 
11/10/2012,17,3,45, 
11/10/2012,18,2,40, 
11/10/2012,19,1,40, 
11/10/2012,20,3,40, 
11/10/2012,21,3,39, 
11/10/2012,22,4,40, 
11/10/2012,23,4,41, 
11/11/2012,00,4,41, 
11/11/2012,01,4,41, 
11/11/2012,02,3,40, 
11/11/2012,03,4,39, 
11/11/2012,04,4,40, 
11/11/2012,05,4,41,  T
11/11/2012,06,4,41, 
11/11/2012,07,4,43, 
11/11/2012,08,4,44, 
11/11/2012,09,4,45, 
11/11/2012,10,4,46,  T
11/11/2012,11,4,47,  T
11/11/2012,12,4,47,0.01
11/11/2012,13,4,46,0.03
11/11/2012,14,4,45,0.04
11/11/2012,15,4,45,0.03
11/11/2012,16,4,44,0.04
11/11/2012,17,4,44,0.05
11/11/2012,18,4,44,0.06
11/11/2012,19,4,44,0.07
11/11/2012,20,4,44,0.07
11/11/2012,21,4,44,0.04
11/11/2012,22,4,44,0.01
11/11/2012,23,4,44,0.08
11/12/2012,00,4,44,0.06
11/12/2012,01,4,44,0.06
11/12/2012,02,4,44,0.11
11/12/2012,03,4,45,0.09
11/12/2012,04,4,45,0.10
11/12/2012,05,4,45,0.13
11/12/2012,06,4,44,0.07
11/12/2012,07,4,44,0.02
11/12/2012,08,4,46, 
11/12/2012,09,4,48,  T
11/12/2012,10,4,50, 
11/12/2012,11,4,52, 
11/12/2012,12,4,50, 
11/12/2012,13,4,51, 
11/12/2012,14,4,49, 
11/12/2012,15,4,48,  T
11/12/2012,16,4,48,0.01
11/12/2012,17,4,48,  T
11/12/2012,18,4,48,  T
11/12/2012,19,4,48,  T
11/12/2012,20,4,48,  T
